VenteID;DateVente;ClientID;ProduitID;Quantite
V05236;2024-01-30;C007;P001;5
V05237;2023-02-16;C007;P003;1
V05238;2022-12-30;C010;P002;1
V05239;2022-10-03;C002;P002;2
V05240;2022-11-25;C001;P007;1
V05241;2023-09-03;C001;P009;5
V05242;2024-08-07;C009;P003;5
V05243;2022-07-11;C003;P004;4
V05244;2022-06-27;C003;P002;4
V05245;2023-04-01;C005;P004;4
V05246;2024-02-22;C003;P008;4
V05247;2022-01-12;C002;P010;2
V05248;2022-04-06;C007;P010;4
V05249;2024-05-09;C009;P009;2
V05250;2022-02-13;C003;P002;1
V05251;2024-12-19;C007;P009;2
V05252;2022-10-22;C009;P002;4
V05253;2024-08-02;C003;P001;2
V05254;2024-09-22;C003;P001;3
V05255;2022-03-18;C002;P010;3
V05256;2023-10-19;C008;P007;5
V05257;2024-03-30;C006;P003;2
V05258;2023-07-30;C007;P005;4
V05259;2024-03-30;C003;P003;3
V05260;2022-08-16;C007;P007;4
V05261;2024-05-06;C010;P006;4
V05262;2022-04-23;C010;P008;1
V05263;2024-08-28;C007;P009;4
V05264;2024-06-11;C003;P010;1
V05265;2022-09-23;C001;P007;5
V05266;2024-03-11;C009;P004;1
V05267;2023-07-31;C004;P006;3
V05268;2023-03-24;C005;P006;4
V05269;2024-12-12;C008;P009;3
V05270;2023-12-26;C010;P008;4
V05271;2022-01-22;C002;P008;3
V05272;2022-01-31;C001;P005;2
V05273;2023-10-29;C001;P006;5
V05274;2023-04-13;C006;P003;4
V05275;2024-08-06;C010;P007;4
V05276;2022-12-22;C004;P004;4
V05277;2023-02-14;C003;P005;1
V05278;2023-07-10;C006;P009;3
V05279;2024-05-17;C008;P009;3
V05280;2022-07-04;C003;P009;4
V05281;2024-06-29;C003;P003;4
V05282;2024-05-21;C009;P004;2
V05283;2022-10-28;C008;P008;5
V05284;2023-04-02;C001;P003;2
V05285;2022-08-16;C004;P006;1
V05286;2023-02-26;C003;P005;4
V05287;2023-02-10;C003;P005;3
V05288;2024-04-20;C001;P003;5
V05289;2022-08-23;C001;P003;1
V05290;2022-01-26;C008;P006;5
V05291;2023-06-15;C005;P004;3
V05292;2023-08-03;C009;P006;3
V05293;2022-07-10;C006;P002;4
V05294;2024-06-10;C010;P002;5
V05295;2023-09-06;C008;P008;5
V05296;2022-10-09;C003;P009;4
V05297;2023-02-14;C005;P009;2
V05298;2022-07-23;C004;P003;1
V05299;2024-03-07;C009;P009;3
V05300;2023-12-16;C008;P001;5
V05301;2023-07-20;C002;P006;5
V05302;2023-08-13;C003;P001;4
V05303;2022-08-27;C010;P004;5
V05304;2023-02-07;C006;P005;1
V05305;2024-07-30;C002;P006;1
V05306;2023-01-01;C005;P006;2
V05307;2024-08-08;C006;P004;3
V05308;2024-08-20;C003;P009;2
V05309;2024-03-06;C001;P009;1
V05310;2024-12-07;C006;P003;2
V05311;2024-01-12;C009;P009;5
V05312;2024-09-03;C001;P008;2
V05313;2024-05-10;C003;P003;4
V05314;2022-03-06;C009;P001;4
V05315;2024-05-14;C007;P005;2
V05316;2023-03-03;C001;P008;3
V05317;2023-05-30;C007;P007;3
V05318;2023-08-22;C001;P008;4
V05319;2023-01-04;C005;P007;5
V05320;2022-04-03;C009;P007;1
V05321;2023-07-23;C001;P007;1
V05322;2024-05-27;C003;P001;5
V05323;2022-05-23;C003;P009;3
V05324;2024-08-27;C005;P003;5
V05325;2023-11-03;C001;P009;1
V05326;2023-11-28;C007;P009;3
V05327;2022-07-24;C006;P008;1
V05328;2024-11-13;C005;P005;1
V05329;2024-06-22;C008;P006;3
V05330;2022-02-10;C005;P009;4
V05331;2022-06-27;C008;P008;1
V05332;2024-10-09;C007;P002;3
V05333;2023-01-22;C010;P003;5
V05334;2022-12-20;C006;P001;4
V05335;2023-09-06;C001;P008;1
V05336;2023-01-10;C010;P006;1
V05337;2022-03-26;C001;P004;1
V05338;2022-12-12;C005;P002;1
V05339;2023-08-11;C002;P004;5
V05340;2023-03-25;C009;P007;1
V05341;2024-06-30;C010;P009;1
V05342;2023-09-23;C009;P006;4
V05343;2023-07-01;C006;P010;2
V05344;2023-07-02;C007;P004;5
V05345;2022-06-09;C007;P002;5
V05346;2024-10-13;C005;P006;3
V05347;2022-12-11;C004;P003;3
V05348;2023-03-25;C001;P007;4
V05349;2023-07-05;C002;P003;4
V05350;2023-12-09;C007;P002;2
V05351;2024-05-27;C006;P001;3
V05352;2023-11-18;C006;P008;4
V05353;2023-02-07;C007;P005;3
V05354;2024-10-23;C003;P002;2
V05355;2024-03-07;C004;P005;4
V05356;2023-06-08;C009;P005;5
V05357;2024-07-07;C009;P004;2
V05358;2022-01-23;C008;P001;5
V05359;2022-12-05;C009;P002;1
V05360;2024-01-06;C009;P001;5
V05361;2023-08-24;C009;P007;5
V05362;2024-01-28;C008;P002;3
V05363;2023-04-07;C007;P005;1
V05364;2024-02-15;C006;P005;2
V05365;2022-10-08;C007;P006;1
V05366;2024-05-06;C010;P003;5
V05367;2022-03-26;C010;P010;5
V05368;2023-07-30;C004;P010;3
V05369;2024-08-15;C002;P007;5
V05370;2022-12-21;C004;P005;4
V05371;2023-02-10;C007;P006;4
V05372;2024-11-22;C001;P008;1
V05373;2024-06-07;C007;P005;5
V05374;2023-06-30;C003;P005;2
V05375;2022-05-10;C003;P004;2
V05376;2022-01-25;C010;P004;1
V05377;2022-01-07;C001;P002;2
V05378;2023-11-26;C002;P010;1
V05379;2023-04-11;C002;P010;3
V05380;2024-10-22;C004;P008;3
V05381;2023-11-22;C009;P002;2
V05382;2023-10-03;C007;P002;5
V05383;2024-09-13;C001;P006;3
V05384;2023-07-03;C005;P004;2
V05385;2022-12-24;C008;P004;3
V05386;2022-07-07;C010;P004;1
V05387;2024-03-11;C005;P005;1
V05388;2023-07-25;C008;P010;1
V05389;2023-04-26;C002;P008;5
V05390;2023-10-20;C010;P003;1
V05391;2022-02-02;C010;P010;2
V05392;2022-03-08;C001;P007;3
V05393;2023-03-28;C004;P010;5
V05394;2024-09-03;C009;P008;3
V05395;2024-12-28;C001;P001;1
V05396;2022-06-09;C004;P002;5
V05397;2023-06-21;C006;P001;3
V05398;2024-05-25;C002;P001;2
V05399;2022-04-13;C005;P004;5
V05400;2023-09-17;C009;P005;3
V05401;2024-09-27;C010;P004;1
V05402;2024-04-20;C006;P005;2
V05403;2022-07-12;C004;P005;3
V05404;2023-08-25;C009;P010;5
V05405;2023-03-31;C003;P010;4
V05406;2024-07-22;C010;P008;5
V05407;2024-10-31;C005;P006;5
V05408;2024-12-06;C005;P009;5
V05409;2023-06-21;C002;P006;1
V05410;2023-07-19;C010;P009;2
V05411;2023-03-11;C002;P007;2
V05412;2024-07-25;C005;P002;2
V05413;2022-04-15;C008;P009;5
V05414;2024-03-22;C010;P009;5
V05415;2024-02-08;C001;P009;4
V05416;2022-06-18;C006;P002;4
V05417;2024-07-13;C004;P008;4
V05418;2023-12-21;C005;P009;4
V05419;2024-05-01;C008;P007;4
V05420;2023-06-10;C003;P001;1
V05421;2024-04-28;C009;P003;4
V05422;2024-08-15;C004;P002;2
V05423;2022-09-27;C010;P006;5
V05424;2024-03-05;C006;P010;5
V05425;2023-04-24;C002;P010;3
V05426;2024-04-07;C007;P003;1
V05427;2022-05-18;C008;P008;2
V05428;2024-01-24;C004;P010;3
V05429;2023-09-01;C001;P005;1
V05430;2022-06-28;C010;P004;2
V05431;2024-11-29;C006;P008;5
V05432;2024-02-03;C004;P007;5
V05433;2024-11-25;C003;P004;4
V05434;2022-03-10;C007;P009;5
V05435;2022-05-03;C008;P003;2
V05436;2022-11-02;C001;P008;5
V05437;2024-07-16;C009;P005;4
V05438;2024-08-31;C005;P010;3
V05439;2022-12-08;C009;P001;3
V05440;2022-08-14;C009;P004;2
V05441;2022-01-23;C007;P004;1
V05442;2024-11-24;C009;P002;5
V05443;2023-09-23;C007;P003;1
V05444;2023-11-17;C006;P003;5
V05445;2022-03-25;C007;P003;2
V05446;2024-07-19;C003;P004;4
V05447;2024-02-28;C010;P010;2
V05448;2022-02-11;C003;P006;2
V05449;2023-08-18;C006;P005;5
V05450;2023-04-29;C009;P009;2
V05451;2024-01-15;C003;P001;5
V05452;2024-04-23;C003;P008;4
V05453;2024-05-27;C009;P001;1
V05454;2022-03-10;C003;P005;2
V05455;2023-11-23;C009;P008;4
V05456;2022-03-16;C001;P004;4
V05457;2023-04-12;C002;P002;2
V05458;2023-05-23;C009;P005;5
V05459;2024-06-28;C004;P009;2
V05460;2023-07-01;C003;P004;1
V05461;2024-05-20;C004;P007;4
V05462;2024-11-08;C006;P009;1
V05463;2023-05-19;C004;P008;3
V05464;2023-03-09;C001;P005;3
V05465;2022-02-25;C007;P008;5
V05466;2024-03-22;C009;P008;1
V05467;2024-09-16;C009;P008;5
V05468;2024-06-20;C006;P005;3
V05469;2023-03-09;C007;P001;1
V05470;2022-02-15;C009;P008;2
V05471;2024-04-08;C005;P001;2
V05472;2024-08-22;C007;P004;1
V05473;2022-09-04;C008;P007;1
V05474;2022-10-05;C007;P007;4
V05475;2023-01-10;C008;P007;5
V05476;2023-01-11;C009;P006;4
V05477;2024-05-11;C001;P007;1
V05478;2024-04-20;C010;P001;3
V05479;2024-08-31;C007;P001;4
V05480;2023-07-30;C005;P008;4
V05481;2022-06-16;C006;P007;4
V05482;2022-02-03;C009;P003;4
V05483;2024-11-14;C004;P003;4
V05484;2024-07-14;C008;P009;1
V05485;2024-11-06;C005;P003;5
V05486;2024-11-04;C005;P002;2
V05487;2024-06-01;C010;P003;5
V05488;2023-11-05;C006;P009;5
V05489;2023-03-23;C010;P003;5
V05490;2024-10-25;C008;P002;2
V05491;2023-11-06;C006;P010;1
V05492;2022-04-06;C003;P004;2
V05493;2024-03-04;C002;P009;1
V05494;2024-08-22;C004;P007;2
V05495;2023-02-25;C006;P009;5
V05496;2024-04-29;C004;P003;4
V05497;2023-02-23;C002;P008;3
V05498;2023-09-16;C008;P009;4
V05499;2022-12-13;C006;P005;3
V05500;2024-11-20;C006;P008;1
V05501;2024-10-28;C006;P003;3
V05502;2024-09-13;C010;P007;5
V05503;2024-03-29;C003;P005;5
V05504;2022-02-19;C009;P004;2
V05505;2023-10-07;C010;P010;2
V05506;2023-10-23;C008;P004;1
V05507;2022-02-14;C005;P004;2
V05508;2023-09-12;C009;P001;4
V05509;2022-10-10;C008;P005;1
V05510;2022-10-12;C005;P006;4
V05511;2022-08-30;C002;P010;4
V05512;2024-07-21;C002;P007;4
V05513;2022-05-01;C005;P010;5
V05514;2023-06-22;C009;P003;4
V05515;2024-05-15;C007;P001;1
V05516;2022-06-09;C003;P007;5
V05517;2024-04-02;C007;P007;2
V05518;2024-06-25;C008;P007;3
V05519;2022-03-02;C006;P001;5
V05520;2024-04-13;C002;P005;4
V05521;2024-03-11;C002;P009;2
V05522;2023-02-26;C010;P006;4
V05523;2023-01-18;C010;P004;3
V05524;2022-05-06;C008;P002;3
V05525;2022-05-23;C007;P003;4
V05526;2024-04-03;C005;P004;1
V05527;2022-11-30;C006;P005;2
V05528;2022-01-31;C004;P005;4
V05529;2024-08-29;C005;P004;3
V05530;2023-01-28;C010;P006;5
V05531;2022-12-30;C007;P009;4
V05532;2024-11-08;C006;P005;4
V05533;2022-06-14;C006;P010;3
V05534;2022-11-24;C002;P009;3
V05535;2024-10-01;C006;P002;1
V05536;2022-09-03;C007;P002;3
V05537;2022-11-12;C005;P009;3
V05538;2024-05-07;C002;P005;2
V05539;2023-10-24;C010;P007;4
V05540;2023-02-22;C007;P006;3
V05541;2023-04-23;C008;P002;2
V05542;2024-08-07;C009;P003;3
V05543;2022-07-05;C010;P005;4
V05544;2024-07-26;C007;P003;3
V05545;2022-01-13;C004;P002;3
V05546;2024-12-29;C001;P001;5
V05547;2024-05-16;C001;P007;5
V05548;2023-09-23;C010;P004;2
V05549;2023-06-22;C004;P008;3
V05550;2022-12-18;C006;P009;2
V05551;2024-04-09;C009;P002;4
V05552;2023-08-21;C003;P008;5
V05553;2022-11-20;C001;P001;5
V05554;2022-03-03;C002;P005;1
V05555;2023-02-27;C007;P009;1
V05556;2023-04-26;C004;P004;5
V05557;2022-06-28;C001;P007;3
V05558;2023-05-02;C002;P005;1
V05559;2023-11-01;C006;P009;1
V05560;2023-09-12;C010;P002;1
V05561;2022-02-09;C008;P002;3
V05562;2022-08-20;C003;P007;4
V05563;2023-08-02;C003;P006;4
V05564;2024-01-05;C005;P010;2
V05565;2024-05-07;C003;P006;2
V05566;2024-07-09;C003;P006;5
V05567;2022-02-24;C009;P009;3
V05568;2024-02-19;C005;P006;1
V05569;2023-01-03;C009;P010;3
V05570;2022-05-11;C004;P005;4
V05571;2023-11-28;C005;P003;4
V05572;2024-06-18;C010;P002;3
V05573;2023-01-24;C003;P010;4
V05574;2022-01-05;C008;P004;4
V05575;2024-01-24;C007;P008;1
V05576;2023-06-14;C007;P010;3
V05577;2024-12-22;C009;P004;1
V05578;2022-11-29;C001;P002;4
V05579;2023-07-11;C010;P004;5
V05580;2023-04-21;C009;P007;1
V05581;2024-11-15;C005;P004;5
V05582;2023-07-24;C007;P007;5
V05583;2023-05-18;C001;P006;2
V05584;2022-04-22;C002;P010;5
V05585;2022-10-28;C009;P008;2
V05586;2022-06-04;C001;P003;1
V05587;2024-08-12;C005;P008;5
V05588;2022-08-17;C001;P007;2
V05589;2024-04-28;C004;P008;3
V05590;2024-08-23;C004;P007;4
V05591;2024-10-25;C005;P009;3
V05592;2022-01-12;C009;P008;1
V05593;2024-03-02;C001;P008;2
V05594;2024-02-11;C002;P008;4
V05595;2023-07-10;C006;P006;3
V05596;2023-03-31;C004;P010;5
V05597;2022-08-22;C008;P004;4
V05598;2023-12-05;C004;P006;1
V05599;2024-12-16;C006;P009;2
V05600;2022-04-17;C009;P007;3
V05601;2022-07-30;C007;P002;3
V05602;2024-02-17;C007;P004;4
V05603;2023-06-02;C008;P005;2
V05604;2022-10-18;C002;P002;2
V05605;2024-11-12;C006;P008;2
V05606;2022-07-10;C006;P005;5
V05607;2023-11-04;C005;P010;5
V05608;2022-01-04;C005;P002;2
V05609;2023-02-14;C007;P010;2
V05610;2024-07-08;C001;P006;3
V05611;2022-04-05;C006;P004;5
V05612;2022-08-23;C004;P009;3
V05613;2024-09-01;C010;P001;2
V05614;2022-04-22;C003;P009;3
V05615;2022-11-16;C007;P009;3
V05616;2024-04-24;C001;P005;4
V05617;2023-09-04;C010;P003;1
V05618;2022-03-29;C007;P007;3
V05619;2024-07-02;C008;P008;1
V05620;2022-04-09;C005;P003;3
V05621;2023-02-21;C007;P004;3
V05622;2022-03-05;C003;P004;4
V05623;2024-11-16;C008;P010;5
V05624;2022-03-06;C003;P010;2
V05625;2024-11-26;C001;P001;4
V05626;2022-05-15;C006;P008;2
V05627;2024-07-19;C004;P007;5
V05628;2022-11-23;C007;P002;5
V05629;2024-04-03;C005;P006;1
V05630;2022-11-04;C010;P001;2
V05631;2024-12-18;C010;P001;2
V05632;2022-12-06;C002;P002;3
V05633;2024-04-29;C002;P002;2
V05634;2022-12-23;C010;P002;4
V05635;2023-08-30;C003;P004;1
V05636;2023-09-05;C009;P010;4
V05637;2024-12-14;C006;P002;1
V05638;2023-10-31;C007;P006;5
V05639;2022-03-03;C008;P005;4
V05640;2022-02-09;C003;P009;2
V05641;2024-07-26;C009;P001;5
V05642;2022-10-29;C006;P005;4
V05643;2024-11-23;C001;P005;5
V05644;2024-11-05;C003;P003;4
V05645;2023-11-26;C002;P004;3
V05646;2023-01-12;C006;P007;4
V05647;2024-08-14;C006;P005;4
V05648;2023-07-19;C004;P008;2
V05649;2022-07-01;C009;P010;2
V05650;2022-06-04;C004;P003;4
V05651;2024-05-08;C001;P002;1
V05652;2022-01-05;C008;P005;2
V05653;2024-05-16;C008;P010;5
V05654;2022-08-19;C006;P010;3
V05655;2024-02-28;C006;P001;3
V05656;2022-08-14;C009;P002;4
V05657;2022-12-18;C003;P001;5
V05658;2024-08-25;C002;P009;4
V05659;2024-04-11;C003;P007;2
V05660;2024-03-13;C007;P002;4
V05661;2022-09-29;C003;P007;5
V05662;2022-02-01;C007;P005;1
V05663;2022-03-09;C005;P008;5
V05664;2024-12-22;C004;P010;2
V05665;2022-10-01;C010;P001;1
V05666;2022-02-04;C006;P005;5
V05667;2023-05-07;C007;P010;2
V05668;2022-09-03;C008;P010;2
V05669;2024-07-23;C009;P002;5
V05670;2022-04-27;C005;P006;3
V05671;2022-12-25;C005;P008;1
V05672;2024-05-12;C007;P004;2
V05673;2023-02-03;C001;P009;2
V05674;2023-06-26;C008;P001;2
V05675;2023-07-29;C009;P007;5
V05676;2023-07-06;C010;P008;1
V05677;2023-03-24;C001;P010;4
V05678;2023-10-30;C008;P010;2
V05679;2024-02-21;C006;P007;3
V05680;2023-01-12;C002;P008;2
V05681;2023-06-03;C010;P004;5
V05682;2023-11-16;C010;P007;3
V05683;2024-12-04;C002;P008;1
V05684;2024-09-19;C010;P003;5
V05685;2022-01-13;C009;P001;3
V05686;2022-06-16;C002;P010;3
V05687;2023-01-01;C008;P007;3
V05688;2022-01-23;C008;P002;3
V05689;2023-08-28;C006;P001;3
V05690;2022-10-20;C006;P003;1
V05691;2023-09-03;C002;P004;5
V05692;2022-11-29;C003;P008;5
V05693;2024-02-05;C010;P003;2
V05694;2023-03-17;C005;P007;3
V05695;2024-04-15;C005;P005;5
V05696;2022-02-08;C002;P004;5
V05697;2022-07-04;C005;P003;2
V05698;2022-11-16;C010;P001;1
V05699;2023-04-02;C003;P006;3
V05700;2024-07-28;C006;P009;1
V05701;2024-01-16;C004;P007;1
V05702;2023-05-25;C002;P010;2
V05703;2022-01-19;C007;P010;3
V05704;2023-01-10;C005;P008;4
V05705;2023-06-30;C010;P003;2
V05706;2024-07-13;C009;P005;1
V05707;2024-04-09;C003;P006;2
V05708;2022-05-01;C009;P010;2
V05709;2023-05-27;C004;P008;5
V05710;2024-02-11;C009;P002;2
V05711;2024-07-08;C006;P006;4
V05712;2022-01-02;C010;P006;4
V05713;2022-09-28;C008;P008;2
V05714;2023-08-25;C005;P010;3
V05715;2023-05-12;C008;P004;3
V05716;2024-02-08;C008;P003;5
V05717;2023-10-14;C007;P008;1
V05718;2022-09-30;C006;P008;3
V05719;2023-09-24;C007;P001;4
V05720;2022-03-28;C006;P002;5
V05721;2023-12-22;C010;P002;5
V05722;2023-12-28;C001;P006;4
V05723;2023-04-01;C008;P005;3
V05724;2024-05-20;C001;P010;4
V05725;2023-06-08;C006;P002;1
V05726;2024-10-23;C006;P008;4
V05727;2022-06-12;C005;P008;5
V05728;2024-12-27;C010;P004;5
V05729;2024-06-19;C005;P003;4
V05730;2024-01-23;C004;P007;2
V05731;2023-07-25;C005;P001;1
V05732;2022-02-03;C004;P010;2
V05733;2023-05-13;C007;P007;2
V05734;2024-03-30;C009;P009;3
V05735;2023-07-12;C008;P006;1
V05736;2024-11-10;C008;P007;5
V05737;2022-10-28;C002;P009;4
V05738;2022-09-01;C006;P009;2
V05739;2023-12-23;C007;P009;5
V05740;2024-07-14;C010;P009;4
V05741;2024-10-17;C003;P007;5
V05742;2023-05-25;C003;P002;3
V05743;2024-11-26;C001;P001;4
V05744;2024-01-27;C010;P009;3
V05745;2023-07-21;C005;P006;2
V05746;2024-03-30;C010;P010;3
V05747;2024-04-21;C001;P008;4
V05748;2022-11-08;C008;P004;4
V05749;2023-02-09;C007;P006;1
V05750;2022-09-18;C004;P009;5
V05751;2023-04-18;C005;P007;5
V05752;2024-05-26;C002;P008;2
V05753;2022-03-20;C006;P010;2
V05754;2024-02-20;C004;P005;1
V05755;2024-04-05;C006;P004;5
V05756;2024-08-07;C010;P004;2
V05757;2024-12-19;C008;P007;3
V05758;2024-04-15;C008;P005;5
V05759;2023-08-05;C002;P005;4
V05760;2022-05-31;C001;P008;2
V05761;2022-09-22;C001;P001;5
V05762;2024-02-03;C002;P003;5
V05763;2023-09-28;C002;P007;3
V05764;2024-09-19;C006;P004;4
V05765;2022-12-23;C005;P003;4
V05766;2022-10-04;C008;P008;2
V05767;2022-04-14;C008;P007;4
V05768;2023-06-10;C004;P008;2
V05769;2023-01-16;C005;P007;1
V05770;2024-12-10;C010;P006;4
V05771;2024-03-03;C005;P010;2
V05772;2023-01-13;C004;P007;2
V05773;2022-12-06;C002;P005;1
V05774;2024-04-21;C005;P006;5
V05775;2022-09-21;C009;P009;3
V05776;2022-01-23;C008;P008;4
V05777;2024-02-26;C003;P007;1
V05778;2024-05-03;C003;P007;1
V05779;2024-03-26;C006;P010;4
V05780;2022-05-29;C006;P005;2
V05781;2024-07-18;C008;P010;4
V05782;2024-04-15;C009;P005;2
V05783;2022-12-29;C006;P008;5
V05784;2023-01-23;C007;P002;1
V05785;2023-12-08;C005;P006;2
V05786;2024-02-12;C002;P006;2
V05787;2022-11-13;C004;P004;4
V05788;2023-05-23;C006;P005;3
V05789;2023-03-18;C005;P008;5
V05790;2023-10-19;C008;P005;1
V05791;2024-09-04;C005;P006;5
V05792;2024-03-29;C002;P001;3
V05793;2024-11-20;C007;P003;4
V05794;2024-08-08;C009;P005;3
V05795;2024-10-11;C006;P001;5
V05796;2024-07-12;C006;P006;1
V05797;2023-01-19;C008;P004;1
V05798;2024-02-02;C004;P008;4
V05799;2024-06-07;C010;P008;2
V05800;2022-01-26;C006;P003;3
V05801;2023-09-09;C003;P010;2
V05802;2022-09-06;C004;P001;1
V05803;2023-05-21;C003;P009;2
V05804;2023-06-06;C009;P005;1
V05805;2024-12-11;C006;P009;1
V05806;2022-12-20;C006;P010;1
V05807;2022-04-11;C006;P007;4
V05808;2024-12-07;C009;P006;4
V05809;2023-05-31;C001;P004;2
V05810;2023-05-21;C010;P010;4
V05811;2022-07-15;C006;P005;4
V05812;2023-11-02;C008;P006;2
V05813;2023-02-14;C010;P001;2
V05814;2024-12-17;C005;P004;5
V05815;2023-01-24;C008;P008;3
V05816;2022-06-23;C006;P006;3
V05817;2022-11-13;C009;P005;3
V05818;2022-09-16;C002;P009;3
V05819;2024-04-04;C007;P001;1
V05820;2022-01-21;C007;P008;3
V05821;2022-03-02;C001;P009;1
V05822;2022-01-10;C003;P001;5
V05823;2022-05-17;C009;P006;3
V05824;2023-08-17;C005;P004;4
V05825;2023-09-02;C002;P009;5
V05826;2022-04-12;C004;P004;4
V05827;2024-08-13;C007;P004;2
V05828;2024-03-27;C003;P009;2
V05829;2022-10-28;C004;P006;5
V05830;2022-05-18;C004;P007;3
V05831;2023-09-17;C005;P010;1
V05832;2023-04-10;C008;P004;1
V05833;2022-03-11;C001;P003;1
V05834;2023-08-06;C005;P010;5
V05835;2022-05-25;C001;P002;3
V05836;2023-03-22;C008;P004;5
V05837;2023-09-08;C002;P007;4
V05838;2022-08-31;C005;P010;1
V05839;2022-02-04;C007;P007;1
V05840;2023-02-23;C010;P005;4
V05841;2024-11-23;C008;P009;4
V05842;2024-10-12;C002;P001;1
V05843;2023-10-21;C005;P005;1
V05844;2022-11-08;C008;P001;2
V05845;2024-08-20;C010;P008;4
V05846;2022-09-29;C008;P004;1
V05847;2022-03-09;C004;P008;3
V05848;2024-06-09;C005;P004;4
V05849;2023-11-02;C002;P001;5
V05850;2024-02-25;C009;P005;1
V05851;2023-09-01;C006;P002;1
V05852;2022-11-24;C006;P006;4
V05853;2022-10-05;C010;P001;3
V05854;2023-08-31;C006;P007;5
V05855;2022-01-24;C001;P004;3
V05856;2023-11-06;C009;P003;2
V05857;2022-11-06;C004;P005;5
V05858;2022-04-24;C008;P001;5
V05859;2024-11-28;C005;P006;1
V05860;2023-01-10;C006;P002;4
V05861;2023-04-24;C007;P001;2
V05862;2023-11-21;C001;P003;3
V05863;2023-04-21;C002;P007;3
V05864;2022-03-05;C008;P006;1
V05865;2024-09-19;C001;P009;1
V05866;2024-05-23;C004;P004;4
V05867;2024-05-26;C010;P009;4
V05868;2022-07-29;C007;P008;4
V05869;2023-06-19;C002;P010;5
V05870;2024-03-31;C001;P007;5
V05871;2022-09-14;C002;P004;3
V05872;2022-03-11;C008;P004;3
V05873;2024-01-28;C006;P005;4
V05874;2024-04-03;C010;P007;2
V05875;2024-12-29;C001;P008;2
V05876;2022-09-27;C001;P005;1
V05877;2022-01-09;C002;P007;4
V05878;2022-06-24;C008;P005;3
V05879;2024-08-28;C001;P007;1
V05880;2024-01-17;C007;P007;2
V05881;2023-05-19;C008;P001;3
V05882;2022-01-06;C010;P004;2
V05883;2024-07-07;C005;P004;2
V05884;2024-04-16;C010;P003;5
V05885;2024-04-17;C001;P008;5
V05886;2022-07-25;C008;P004;2
V05887;2024-12-13;C009;P010;3
V05888;2024-05-31;C007;P010;3
V05889;2023-11-14;C010;P008;3
V05890;2024-09-10;C003;P005;1
V05891;2022-11-10;C009;P002;4
V05892;2023-08-18;C006;P006;1
V05893;2022-01-14;C006;P010;1
V05894;2023-09-27;C002;P003;1
V05895;2023-05-23;C007;P001;4
V05896;2023-09-22;C003;P010;2
V05897;2024-10-02;C002;P005;5
V05898;2023-06-12;C006;P002;5
V05899;2022-09-04;C010;P001;3
V05900;2022-12-01;C004;P002;1
V05901;2023-10-14;C009;P001;2
V05902;2023-04-07;C010;P003;2
V05903;2022-05-29;C007;P008;1
V05904;2023-02-02;C008;P007;3
V05905;2024-09-14;C007;P001;1
V05906;2023-10-09;C004;P008;4
V05907;2024-04-08;C006;P009;4
V05908;2022-07-18;C004;P002;4
V05909;2022-01-27;C007;P010;1
V05910;2022-04-17;C008;P006;3
V05911;2024-10-13;C004;P002;5
V05912;2024-09-30;C006;P007;3
V05913;2024-10-12;C006;P005;2
V05914;2023-02-07;C009;P009;2
V05915;2022-12-14;C010;P005;2
V05916;2022-05-31;C007;P010;1
V05917;2024-10-13;C001;P008;4
V05918;2023-12-18;C008;P008;1
V05919;2022-05-08;C001;P010;3
V05920;2023-04-08;C008;P008;4
V05921;2024-05-08;C003;P004;5
V05922;2022-06-26;C003;P009;3
V05923;2023-01-03;C009;P004;3
V05924;2022-04-03;C009;P004;3
V05925;2022-10-28;C004;P001;1
V05926;2023-11-15;C005;P007;2
V05927;2022-05-26;C002;P002;5
V05928;2023-02-11;C004;P005;5
V05929;2024-11-22;C004;P005;2
V05930;2024-09-18;C006;P004;3
V05931;2023-02-01;C002;P006;5
V05932;2023-03-07;C004;P008;2
V05933;2024-07-30;C010;P006;2
V05934;2022-03-24;C001;P005;1
V05935;2023-01-24;C002;P008;2
V05936;2023-09-03;C005;P009;5
V05937;2023-01-12;C004;P010;5
V05938;2023-08-25;C001;P004;1
V05939;2023-09-28;C010;P006;3
V05940;2023-07-18;C008;P001;2
V05941;2024-07-07;C005;P006;1
V05942;2023-08-10;C003;P003;5
V05943;2022-01-01;C008;P007;5
V05944;2023-07-09;C005;P001;3
V05945;2024-10-07;C010;P003;2
V05946;2024-06-02;C004;P008;1
V05947;2022-02-22;C007;P001;4
V05948;2024-06-28;C007;P007;4
V05949;2024-12-30;C004;P009;5
V05950;2024-05-01;C006;P008;1
V05951;2022-09-21;C008;P006;1
V05952;2023-04-07;C010;P007;2
V05953;2023-10-08;C007;P008;4
V05954;2022-05-15;C008;P001;5
V05955;2022-01-11;C002;P008;4
V05956;2024-08-21;C005;P002;2
V05957;2024-04-26;C009;P009;3
V05958;2023-10-21;C001;P002;1
V05959;2022-06-06;C004;P003;3
V05960;2022-05-27;C001;P010;1
V05961;2024-08-23;C001;P003;4
V05962;2022-03-11;C008;P004;2
V05963;2024-01-02;C004;P007;2
V05964;2022-07-03;C006;P002;3
V05965;2024-09-16;C007;P004;5
V05966;2023-05-05;C006;P010;1
V05967;2022-12-07;C009;P002;2
V05968;2023-12-12;C003;P003;5
V05969;2022-06-10;C007;P004;3
V05970;2023-07-03;C001;P008;2
